,Drugname,Price,Form,Category,ID
23034,AZATHIOPRINE-EV,14,Ointment,Antiviral,23034
23035,AZATHIOPRINE-EV,14,Tablet,Antiviral,23035
23036,AZATHIOPRINE-EV,14,Ointment,Painkiller,23036
23037,AZATHIOPRINE-EV,14,Tablet,Antiviral,23037
23038,AZATHIOPRINE-EV,14,Ointment,Antibiotic,23038
23039,AZATHIOPRINE-EV,14,Capsule,Vitamin,23039
23040,AZATHIOPRINE-EV,14,Ointment,Antifungal,23040
23041,AZATHIOPRINE-EV,14,Capsule,Antibiotic,23041
23042,AZATHIOPRINE-EV,14,Ointment,Antiviral,23042
23043,AZATHIOPRINE-EV,14,Injection,Vitamin,23043
23044,AZATHIOPRINE-EV,30,Injection,Painkiller,23044
23045,AZATHIOPRINE-EV,30,Ointment,Antibiotic,23045
23046,AZATHIOPRINE-EV,30,Syrup,Painkiller,23046
23047,AZATHIOPRINE-EV,30,Tablet,Vitamin,23047
23048,AZATHIOPRINE-EV,30,Tablet,Painkiller,23048
23049,AZATHIOPRINE-EV,30,Capsule,Painkiller,23049
23050,AZATHIOPRINE-EV,30,Ointment,Vitamin,23050
23051,AZATHIOPRINE-EV,30,Tablet,Vitamin,23051
23052,AZATHIOPRINE-EV,30,Tablet,Antibiotic,23052
23053,AZATHIOPRINE-EV,30,Capsule,Vitamin,23053
23054,AZATHIOPRINE-EV,30,Syrup,Antiviral,23054
23055,AZATHIOPRINE-EV,30,Injection,Vitamin,23055
23056,AZATHIOPRINE-EV,30,Syrup,Antifungal,23056
23057,AZATHIOPRINE-EV,30,Injection,Painkiller,23057
23058,AZATHIOPRINE-EV,30,Injection,Painkiller,23058
23059,AZATHIOPRINE-EV,30,Capsule,Antiviral,23059
23060,AZATHIOPRINE-EV,30,Injection,Antiviral,23060
23061,AZATHIOPRINE-EV,30,Capsule,Antibiotic,23061
23062,AZATHIOPRINE-EV,30,Syrup,Painkiller,23062
23063,AZATHIOPRINE-EV,30,Syrup,Vitamin,23063
23064,AZATHIOPRINE-EV,30,Syrup,Vitamin,23064
23065,AZATHIOPRINE-EV,30,Ointment,Antibiotic,23065
23066,AZATHIOPRINE-EV,30,Injection,Painkiller,23066
23067,AZATHIOPRINE-EV,30,Ointment,Vitamin,23067
23068,AZATHIOPRINE-EV,30,Syrup,Painkiller,23068
23069,AZATHIOPRINE-EV,30,Tablet,Antiviral,23069
23070,AZATHIOPRINE-EV,30,Ointment,Antifungal,23070
23071,AZATHIOPRINE-EV,30,Syrup,Antifungal,23071
23072,AZATHIOPRINE-EV,30,Ointment,Vitamin,23072
23073,AZATHIOPRINE-EV,30,Capsule,Antibiotic,23073
23074,AZATHIOPRINE-EV,30,Tablet,Antiviral,23074
23075,AZATHIOPRINE-EV,30,Capsule,Antifungal,23075
23076,AZATHIOPRINE-EV,30,Injection,Antifungal,23076
23077,AZATHIOPRINE-EV,30,Tablet,Vitamin,23077
23078,AZATHIOPRINE-EV,30,Tablet,Antibiotic,23078
23079,AZATHIOPRINE-EV,30,Capsule,Antifungal,23079
23080,AZATHIOPRINE-EV,30,Ointment,Antifungal,23080
23081,AZATHIOPRINE-EV,30,Capsule,Antibiotic,23081
23082,AZATHIOPRINE-EV,30,Tablet,Antifungal,23082
23083,AZATHIOPRINE-EV,30,Tablet,Vitamin,23083
23084,AZATHIOPRINE-EV,30,Capsule,Antifungal,23084
23085,AZATHIOPRINE-EV,30,Syrup,Antifungal,23085
23086,AZATHIOPRINE-EV,30,Ointment,Painkiller,23086
23087,AZATHIOPRINE-EV,30,Syrup,Antiviral,23087
23088,AZATHIOPRINE-EV,30,Injection,Antiviral,23088
23089,AZATHIOPRINE-EV,30,Injection,Antifungal,23089
23090,AZATHIOPRINE-EV,30,Ointment,Antibiotic,23090
23091,AZATHIOPRINE-EV,30,Tablet,Antifungal,23091
23092,AZATHIOPRINE-EV,30,Injection,Painkiller,23092
23093,AZATHIOPRINE-EV,30,Tablet,Antifungal,23093
23094,AZATHIOPRINE-EV,30,Capsule,Antiviral,23094
23095,AZATHIOPRINE-EV,30,Ointment,Vitamin,23095
23096,AZATHIOPRINE-EV,30,Injection,Vitamin,23096
23097,AZATHIOPRINE-EV,30,Ointment,Vitamin,23097
23098,AZATHIOPRINE-EV,30,Injection,Painkiller,23098
23099,AZATHIOPRINE-EV,30,Tablet,Vitamin,23099
23100,AZATHIOPRINE-EV,30,Injection,Painkiller,23100
23101,AZATHIOPRINE-EV,30,Capsule,Antifungal,23101
23102,AZATHIOPRINE-EV,30,Injection,Antiviral,23102
23103,AZATHIOPRINE-EV,30,Tablet,Antiviral,23103
23104,AZATHIOPRINE-EV,30,Injection,Vitamin,23104
23227,AZATHIOPRINE-EV,14,Ointment,Antibiotic,23227
23228,AZATHIOPRINE-EV,14,Ointment,Antifungal,23228
23229,AZATHIOPRINE-EV,14,Ointment,Painkiller,23229
23230,AZATHIOPRINE-EV,14,Injection,Antiviral,23230
23231,AZATHIOPRINE-EV,14,Syrup,Painkiller,23231
23232,AZATHIOPRINE-EV,14,Tablet,Antibiotic,23232
23233,AZATHIOPRINE-EV,14,Ointment,Antibiotic,23233
23234,AZATHIOPRINE-EV,14,Tablet,Antiviral,23234
23235,AZATHIOPRINE-EV,14,Syrup,Painkiller,23235
23236,AZATHIOPRINE-EV,14,Tablet,Painkiller,23236
23237,AZATHIOPRINE-EV,14,Syrup,Painkiller,23237
23238,AZATHIOPRINE-EV,14,Tablet,Antiviral,23238
23239,AZATHIOPRINE-EV,14,Ointment,Vitamin,23239
23240,AZATHIOPRINE-EV,14,Syrup,Antibiotic,23240
23241,AZATHIOPRINE-EV,14,Tablet,Antibiotic,23241
23242,AZATHIOPRINE-EV,14,Capsule,Painkiller,23242
23243,AZATHIOPRINE-EV,14,Ointment,Painkiller,23243
23244,AZATHIOPRINE-EV,14,Tablet,Painkiller,23244
23245,AZATHIOPRINE-EV,14,Tablet,Vitamin,23245
23246,AZATHIOPRINE-EV,14,Injection,Antiviral,23246
23247,AZATHIOPRINE-EV,14,Capsule,Antifungal,23247
23248,AZATHIOPRINE-EV,14,Capsule,Antiviral,23248
23249,AZATHIOPRINE-EV,14,Capsule,Vitamin,23249
23250,AZATHIOPRINE-EV,14,Ointment,Antifungal,23250
23251,AZATHIOPRINE-EV,14,Capsule,Antibiotic,23251
23252,AZATHIOPRINE-EV,14,Ointment,Painkiller,23252
23253,AZATHIOPRINE-EV,14,Ointment,Antifungal,23253
23254,AZATHIOPRINE-EV,14,Capsule,Antifungal,23254
23255,AZATHIOPRINE-EV,14,Capsule,Antifungal,23255
23256,AZATHIOPRINE-EV,14,Ointment,Vitamin,23256
23257,AZATHIOPRINE-EV,14,Syrup,Antifungal,23257
23258,AZATHIOPRINE-EV,14,Capsule,Vitamin,23258
23259,AZATHIOPRINE-EV,14,Ointment,Antiviral,23259
23260,AZATHIOPRINE-EV,14,Syrup,Antifungal,23260
23261,AZATHIOPRINE-EV,14,Tablet,Antifungal,23261
23262,AZATHIOPRINE-EV,14,Capsule,Antifungal,23262
23263,AZATHIOPRINE-EV,14,Syrup,Vitamin,23263
23264,AZATHIOPRINE-EV,14,Capsule,Antifungal,23264
23265,AZATHIOPRINE-EV,14,Ointment,Painkiller,23265
23266,AZATHIOPRINE-EV,14,Ointment,Antifungal,23266
23267,AZATHIOPRINE-EV,14,Capsule,Antifungal,23267
23268,AZATHIOPRINE-EV,14,Injection,Painkiller,23268
23269,AZATHIOPRINE-EV,14,Ointment,Antifungal,23269
23270,AZATHIOPRINE-EV,14,Syrup,Vitamin,23270
23271,AZATHIOPRINE-EV,14,Capsule,Vitamin,23271
23272,AZATHIOPRINE-EV,14,Injection,Antifungal,23272
23273,AZATHIOPRINE-EV,14,Ointment,Antifungal,23273
23274,AZATHIOPRINE-EV,14,Syrup,Antiviral,23274
23275,AZATHIOPRINE-EV,14,Injection,Antifungal,23275
23276,AZATHIOPRINE-EV,14,Ointment,Painkiller,23276
23277,AZATHIOPRINE-EV,14,Injection,Antibiotic,23277
23278,AZATHIOPRINE-EV,14,Ointment,Painkiller,23278
23279,AZATHIOPRINE-EV,14,Injection,Antifungal,23279
23280,AZATHIOPRINE-EV,14,Tablet,Antibiotic,23280
23281,AZATHIOPRINE-EV,14,Capsule,Vitamin,23281
23282,AZATHIOPRINE-EV,14,Tablet,Painkiller,23282
23283,AZATHIOPRINE-EV,14,Injection,Vitamin,23283
23284,AZATHIOPRINE-EV,14,Tablet,Vitamin,23284
23285,AZATHIOPRINE-EV,14,Ointment,Antibiotic,23285
23286,AZATHIOPRINE-EV,14,Syrup,Painkiller,23286
23287,AZATHIOPRINE-EV,14,Capsule,Vitamin,23287
24142,AZATHIOPRINE-EV,12,Syrup,Painkiller,24142
24143,AZATHIOPRINE-EV,12,Ointment,Vitamin,24143
24144,AZATHIOPRINE-EV,12,Ointment,Painkiller,24144
24145,AZATHIOPRINE-EV,12,Ointment,Antibiotic,24145
24146,AZATHIOPRINE-EV,12,Syrup,Antibiotic,24146
24147,AZATHIOPRINE-EV,12,Injection,Vitamin,24147
24148,AZATHIOPRINE-EV,12,Injection,Vitamin,24148
24149,AZATHIOPRINE-EV,12,Capsule,Antiviral,24149
24150,AZATHIOPRINE-EV,12,Tablet,Vitamin,24150
24151,AZATHIOPRINE-EV,12,Capsule,Painkiller,24151
24152,AZATHIOPRINE-EV,12,Capsule,Antiviral,24152
24153,AZATHIOPRINE-EV,12,Syrup,Painkiller,24153
24154,AZATHIOPRINE-EV,12,Ointment,Antifungal,24154
24155,AZATHIOPRINE-EV,12,Injection,Antibiotic,24155
24156,AZATHIOPRINE-EV,12,Injection,Antibiotic,24156
24157,AZATHIOPRINE-EV,12,Capsule,Antifungal,24157
24158,AZATHIOPRINE-EV,12,Injection,Antiviral,24158
24159,AZATHIOPRINE-EV,12,Capsule,Antibiotic,24159
24160,AZATHIOPRINE-EV,12,Syrup,Painkiller,24160
24161,AZATHIOPRINE-EV,12,Capsule,Antiviral,24161
24162,AZATHIOPRINE-EV,12,Tablet,Vitamin,24162
24163,AZATHIOPRINE-EV,12,Syrup,Vitamin,24163
24164,AZATHIOPRINE-EV,12,Tablet,Vitamin,24164
24165,AZATHIOPRINE-EV,12,Capsule,Antibiotic,24165
24166,AZATHIOPRINE-EV,12,Injection,Antibiotic,24166
24167,AZATHIOPRINE-EV,12,Injection,Painkiller,24167
24168,AZATHIOPRINE-EV,12,Syrup,Antiviral,24168
24169,AZATHIOPRINE-EV,12,Syrup,Vitamin,24169
24170,AZATHIOPRINE-EV,12,Syrup,Antiviral,24170
24171,AZATHIOPRINE-EV,12,Tablet,Antibiotic,24171
24172,AZATHIOPRINE-EV,12,Capsule,Painkiller,24172
24173,AZATHIOPRINE-EV,12,Tablet,Antifungal,24173
24174,AZATHIOPRINE-EV,12,Ointment,Vitamin,24174
24175,AZATHIOPRINE-EV,12,Injection,Vitamin,24175
24176,AZATHIOPRINE-EV,12,Syrup,Antibiotic,24176
24177,AZATHIOPRINE-EV,12,Syrup,Antifungal,24177
24178,AZATHIOPRINE-EV,12,Capsule,Vitamin,24178
24179,AZATHIOPRINE-EV,12,Capsule,Vitamin,24179
24180,AZATHIOPRINE-EV,12,Syrup,Antiviral,24180
24181,AZATHIOPRINE-EV,12,Ointment,Antibiotic,24181
24182,AZATHIOPRINE-EV,12,Capsule,Painkiller,24182
24183,AZATHIOPRINE-EV,12,Tablet,Antifungal,24183
24184,AZATHIOPRINE-EV,12,Capsule,Antibiotic,24184
24185,AZATHIOPRINE-EV,12,Capsule,Antibiotic,24185
24186,AZATHIOPRINE-EV,12,Injection,Antibiotic,24186
24187,AZATHIOPRINE-EV,12,Capsule,Antibiotic,24187
24188,AZATHIOPRINE-EV,12,Capsule,Painkiller,24188
24189,AZATHIOPRINE-EV,12,Capsule,Antifungal,24189
24190,AZATHIOPRINE-EV,12,Syrup,Antiviral,24190
24191,AZATHIOPRINE-EV,12,Capsule,Vitamin,24191
24192,AZATHIOPRINE-EV,12,Syrup,Antibiotic,24192
24193,AZATHIOPRINE-EV,12,Capsule,Antifungal,24193
24194,AZATHIOPRINE-EV,12,Syrup,Antifungal,24194
24195,AZATHIOPRINE-EV,12,Ointment,Antibiotic,24195
24196,AZATHIOPRINE-EV,12,Syrup,Vitamin,24196
24197,AZATHIOPRINE-EV,12,Ointment,Antibiotic,24197
24198,AZATHIOPRINE-EV,12,Tablet,Antibiotic,24198
24199,AZATHIOPRINE-EV,12,Capsule,Antifungal,24199
24200,AZATHIOPRINE-EV,12,Injection,Vitamin,24200
24201,AZATHIOPRINE-EV,12,Tablet,Antibiotic,24201
24202,AZATHIOPRINE-EV,12,Capsule,Antiviral,24202
24203,AZATHIOPRINE-EV,16,Syrup,Antifungal,24203
24204,AZATHIOPRINE-EV,16,Ointment,Antiviral,24204
24205,AZATHIOPRINE-EV,16,Injection,Antibiotic,24205
24206,AZATHIOPRINE-EV,16,Tablet,Antifungal,24206
24207,AZATHIOPRINE-EV,16,Syrup,Antiviral,24207
24208,AZATHIOPRINE-EV,16,Injection,Antiviral,24208
24209,AZATHIOPRINE-EV,16,Tablet,Antifungal,24209
24210,AZATHIOPRINE-EV,16,Tablet,Antibiotic,24210
24211,AZATHIOPRINE-EV,16,Injection,Antibiotic,24211
24212,AZATHIOPRINE-EV,16,Syrup,Antifungal,24212
24213,AZATHIOPRINE-EV,16,Capsule,Vitamin,24213
24214,AZATHIOPRINE-EV,16,Tablet,Vitamin,24214
24215,AZATHIOPRINE-EV,16,Syrup,Antibiotic,24215
24216,AZATHIOPRINE-EV,16,Injection,Vitamin,24216
24217,AZATHIOPRINE-EV,16,Capsule,Vitamin,24217
24218,AZATHIOPRINE-EV,16,Tablet,Antiviral,24218
24219,AZATHIOPRINE-EV,16,Syrup,Antiviral,24219
24220,AZATHIOPRINE-EV,16,Tablet,Antibiotic,24220
24221,AZATHIOPRINE-EV,16,Ointment,Painkiller,24221
24222,AZATHIOPRINE-EV,16,Ointment,Antibiotic,24222
24223,AZATHIOPRINE-EV,16,Ointment,Painkiller,24223
24224,AZATHIOPRINE-EV,16,Syrup,Painkiller,24224
24225,AZATHIOPRINE-EV,16,Syrup,Vitamin,24225
24226,AZATHIOPRINE-EV,16,Syrup,Antibiotic,24226
24227,AZATHIOPRINE-EV,16,Tablet,Painkiller,24227
24228,AZATHIOPRINE-EV,16,Injection,Antibiotic,24228
24229,AZATHIOPRINE-EV,16,Injection,Painkiller,24229
24230,AZATHIOPRINE-EV,16,Injection,Antiviral,24230
24231,AZATHIOPRINE-EV,16,Ointment,Antifungal,24231
24232,AZATHIOPRINE-EV,16,Capsule,Antibiotic,24232
24233,AZATHIOPRINE-EV,16,Tablet,Vitamin,24233
24234,AZATHIOPRINE-EV,16,Tablet,Antiviral,24234
24235,AZATHIOPRINE-EV,16,Syrup,Painkiller,24235
24236,AZATHIOPRINE-EV,16,Tablet,Antibiotic,24236
24237,AZATHIOPRINE-EV,16,Injection,Painkiller,24237
24238,AZATHIOPRINE-EV,16,Tablet,Painkiller,24238
24239,AZATHIOPRINE-EV,16,Capsule,Antifungal,24239
24240,AZATHIOPRINE-EV,16,Syrup,Antibiotic,24240
24241,AZATHIOPRINE-EV,16,Ointment,Antiviral,24241
24242,AZATHIOPRINE-EV,16,Tablet,Antifungal,24242
24243,AZATHIOPRINE-EV,16,Syrup,Antiviral,24243
24244,AZATHIOPRINE-EV,16,Capsule,Painkiller,24244
24245,AZATHIOPRINE-EV,16,Injection,Vitamin,24245
24246,AZATHIOPRINE-EV,16,Ointment,Antifungal,24246
24247,AZATHIOPRINE-EV,16,Tablet,Antifungal,24247
24248,AZATHIOPRINE-EV,16,Injection,Antibiotic,24248
24249,AZATHIOPRINE-EV,16,Ointment,Antifungal,24249
24250,AZATHIOPRINE-EV,16,Capsule,Antiviral,24250
24251,AZATHIOPRINE-EV,16,Injection,Vitamin,24251
24252,AZATHIOPRINE-EV,16,Syrup,Vitamin,24252
24253,AZATHIOPRINE-EV,16,Capsule,Antibiotic,24253
24254,AZATHIOPRINE-EV,16,Ointment,Vitamin,24254
24255,AZATHIOPRINE-EV,16,Tablet,Antifungal,24255
24256,AZATHIOPRINE-EV,16,Capsule,Antiviral,24256
24257,AZATHIOPRINE-EV,16,Syrup,Painkiller,24257
24258,AZATHIOPRINE-EV,16,Syrup,Painkiller,24258
24259,AZATHIOPRINE-EV,16,Injection,Antifungal,24259
24260,AZATHIOPRINE-EV,16,Capsule,Painkiller,24260
24261,AZATHIOPRINE-EV,16,Injection,Antiviral,24261
24262,AZATHIOPRINE-EV,16,Tablet,Vitamin,24262
24263,AZATHIOPRINE-EV,16,Syrup,Painkiller,24263
24650,AZELAST PLUS,12,Ointment,Antibiotic,24650
24651,AZELAST PLUS,12,Tablet,Antiviral,24651
24729,BABETON SYRUP,55,Capsule,Vitamin,24729
24730,BABETON SYRUP,55,Injection,Painkiller,24730
24731,BABETON SYRUP,55,Ointment,Painkiller,24731
24735,BABETON SYRUP 120ML,17,Capsule,Antibiotic,24735
24736,BABETON SYRUP 120ML,17,Syrup,Antiviral,24736
24739,BABETON SYRUP SUGAR FREE,34,Syrup,Vitamin,24739
24740,BABETON SYRUP SUGAR FREE,34,Injection,Antiviral,24740
24747,BABETON SYRUP SUGAR FREE 120ML,12,Injection,Antiviral,24747
24748,BABETON SYRUP SUGAR FREE 120ML,12,Injection,Antifungal,24748
24911,BABY CHECK PLUS,12,Tablet,Antibiotic,24911
24912,BABY CHECK PLUS,12,Ointment,Antiviral,24912
24928,BABY CHECK بيبى تشيك,226,Tablet,Antibiotic,24928
24929,BABY CHECK بيبى تشيك,226,Tablet,Vitamin,24929
24930,BABY CHECK بيبى تشيك,226,Capsule,Antifungal,24930
24931,BABY CHECK بيبى تشيك,226,Capsule,Antibiotic,24931
24932,BABY CHECK بيبى تشيك,226,Syrup,Vitamin,24932
24933,BABY CHECK بيبى تشيك,226,Ointment,Vitamin,24933
24934,BABY CHECK بيبى تشيك,226,Injection,Vitamin,24934
24935,BABY CHECK بيبى تشيك,226,Capsule,Antibiotic,24935
24936,BABY CHECK بيبى تشيك,226,Injection,Vitamin,24936
24937,BABY CHECK بيبى تشيك,226,Tablet,Painkiller,24937
24978,BABY CHECK بيبى تشيك,123,Ointment,Painkiller,24978
24979,BABY CHECK بيبى تشيك,123,Injection,Vitamin,24979
24980,BABY CHECK بيبى تشيك,123,Syrup,Antibiotic,24980
24981,BABY CHECK بيبى تشيك,123,Capsule,Antiviral,24981
24982,BABY CHECK بيبى تشيك,123,Syrup,Vitamin,24982
24983,BABY CHECK بيبى تشيك,123,Tablet,Antiviral,24983
24984,BABY CHECK بيبى تشيك,123,Capsule,Painkiller,24984
24985,BABY CHECK بيبى تشيك,123,Syrup,Painkiller,24985
24986,BABY CHECK بيبى تشيك,123,Capsule,Antiviral,24986
24987,BABY CHECK بيبى تشيك,123,Syrup,Painkiller,24987
25061,BABY CREAM 30 GM,74,Ointment,Antiviral,25061
25062,BABY CREAM 30 GM,74,Syrup,Antiviral,25062
25063,BABY CREAM 30 GM,74,Tablet,Antifungal,25063
25064,BABY CREAM 30 GM,74,Capsule,Antibiotic,25064
25084,BABY CREAM 30GM,70,Ointment,Painkiller,25084
25085,BABY CREAM 30GM,70,Injection,Vitamin,25085
25086,BABY CREAM 30GM,70,Ointment,Antibiotic,25086
25087,BABY CREAM 30GM,70,Tablet,Painkiller,25087
25109,BABY CREAM 60 GRAM,17,Ointment,Antibiotic,25109
25110,BABY CREAM 60 GRAM,17,Syrup,Antifungal,25110
25118,BABY CREAM 60GM,42,Syrup,Antifungal,25118
25119,BABY CREAM 60GM,42,Capsule,Vitamin,25119
25120,BABY CREAM 60GM,42,Syrup,Antifungal,25120
25121,BABY CREAM 60GM,42,Injection,Vitamin,25121
25391,BABY NADIF NASAL SPRAY 50 ML,13,Ointment,Antibiotic,25391
25392,BABY NADIF NASAL SPRAY 50 ML,13,Injection,Antiviral,25392
25396,BABY NADIF NASAL SPRAY 50ML,20,Injection,Vitamin,25396
25397,BABY NADIF NASAL SPRAY 50ML,20,Ointment,Antifungal,25397
25398,BABY NADIF NASAL SPRAY 50ML,20,Injection,Painkiller,25398
25478,BABY RELIEF 12.5 MG 10 SUPP.,25,Injection,Antifungal,25478
25479,BABY RELIEF 12.5 MG 10 SUPP.,25,Capsule,Antibiotic,25479
25480,BABY RELIEF 12.5 MG 10 SUPP.,25,Ointment,Antifungal,25480
25602,BABY RELIEF 12.5MG SUPP.,48,Injection,Antiviral,25602
25603,BABY RELIEF 12.5MG SUPP.,48,Capsule,Painkiller,25603
25604,BABY RELIEF 12.5MG SUPP.,48,Capsule,Antibiotic,25604
25605,BABY RELIEF 12.5MG SUPP.,48,Ointment,Antifungal,25605
25606,BABY RELIEF 12.5MG SUPP.,48,Tablet,Antibiotic,25606
25607,BABY RELIEF 12.5MG SUPP.,48,Ointment,Antiviral,25607
25608,BABY RELIEF 12.5MG SUPP.,48,Ointment,Antiviral,25608
25609,BABY RELIEF 12.5MG SUPP.,142,Injection,Antibiotic,25609
25610,BABY RELIEF 12.5MG SUPP.,142,Capsule,Antibiotic,25610
25611,BABY RELIEF 12.5MG SUPP.,142,Syrup,Painkiller,25611
25612,BABY RELIEF 12.5MG SUPP.,142,Capsule,Antiviral,25612
25613,BABY RELIEF 12.5MG SUPP.,142,Ointment,Antiviral,25613
25614,BABY RELIEF 12.5MG SUPP.,142,Tablet,Painkiller,25614
25615,BABY RELIEF 12.5MG SUPP.,142,Injection,Antiviral,25615
25652,BABY RELIEF 25 MG 10 SUPP.,17,Injection,Antiviral,25652
25653,BABY RELIEF 25 MG 10 SUPP.,17,Syrup,Antiviral,25653
25654,BABY RELIEF 25 MG 10 SUPP.,17,Capsule,Antibiotic,25654
25658,BABY RELIEF 25 MG 10 SUPP.,27,Tablet,Antifungal,25658
25659,BABY RELIEF 25 MG 10 SUPP.,27,Capsule,Antifungal,25659
25660,BABY RELIEF 25 MG 10 SUPP.,27,Injection,Vitamin,25660
25744,BABY RELIEF 25MG 5 SUPP.,20,Tablet,Painkiller,25744
25811,BE ACTIVE 30 CAP,12,Injection,Antiviral,25811
25812,BE ACTIVE 30 CAP,12,Ointment,Antifungal,25812
25813,BE ACTIVE 30 CAP,12,Syrup,Antiviral,25813
25814,BE ACTIVE 30 CAP,12,Syrup,Vitamin,25814
25818,BE ACTIVE 30 CAPS.,12,Injection,Painkiller,25818
25819,BE ACTIVE 30 CAPS.,12,Injection,Antiviral,25819
25820,BE ACTIVE 30 CAPS.,12,Ointment,Vitamin,25820
25905,BE READY CREAM,29,Tablet,Antiviral,25905
25906,BE READY CREAM,29,Capsule,Antiviral,25906
25907,BE READY CREAM,29,Capsule,Vitamin,25907
25908,BE READY CREAM,29,Tablet,Antiviral,25908
25909,BE READY CREAM,29,Capsule,Antifungal,25909
25910,BE READY CREAM,29,Capsule,Vitamin,25910
25911,BE READY CREAM,29,Ointment,Antiviral,25911
25912,BE READY CREAM,29,Syrup,Painkiller,25912
26187,BEBELAC 1 400M MILK,177,Ointment,Painkiller,26187
26188,BEBELAC 1 400M MILK,177,Syrup,Antibiotic,26188
26189,BEBELAC 1 400M MILK,177,Syrup,Antibiotic,26189
26190,BEBELAC 1 400M MILK,177,Injection,Vitamin,26190
26191,BEBELAC 1 400M MILK,177,Ointment,Antifungal,26191
26192,BEBELAC 1 400M MILK,177,Capsule,Antibiotic,26192
26193,BEBELAC 1 400M MILK,177,Syrup,Antibiotic,26193
26194,BEBELAC 1 400M MILK,177,Syrup,Antifungal,26194
26195,BEBELAC 1 400M MILK,177,Tablet,Antibiotic,26195
26196,BEBELAC 1 400M MILK,177,Syrup,Antibiotic,26196
26307,BEBELAC 1 MILK,34,Injection,Painkiller,26307
26308,BEBELAC 1 MILK,34,Syrup,Antibiotic,26308
26309,BEBELAC 1 MILK,34,Ointment,Vitamin,26309
26310,BEBELAC 1 MILK,34,Ointment,Antiviral,26310
26311,BEBELAC 1 MILK,34,Injection,Vitamin,26311
26507,BEBELAC 1 MILK 400 GM,315,Tablet,Painkiller,26507
26508,BEBELAC 1 MILK 400 GM,315,Syrup,Antibiotic,26508
26509,BEBELAC 1 MILK 400 GM,315,Ointment,Antiviral,26509
26510,BEBELAC 1 MILK 400 GM,315,Injection,Painkiller,26510
26511,BEBELAC 1 MILK 400 GM,315,Capsule,Painkiller,26511
26512,BEBELAC 1 MILK 400 GM,315,Ointment,Painkiller,26512
26513,BEBELAC 1 MILK 400 GM,315,Tablet,Antifungal,26513
26514,BEBELAC 1 MILK 400 GM,315,Syrup,Vitamin,26514
26515,BEBELAC 1 MILK 400 GM,315,Injection,Antifungal,26515
26516,BEBELAC 1 MILK 400 GM,315,Ointment,Painkiller,26516
26517,BEBELAC 1 MILK 400 GM,315,Capsule,Painkiller,26517
26518,BEBELAC 1 MILK 400 GM,315,Tablet,Antiviral,26518
26519,BEBELAC 1 MILK 400 GM,315,Injection,Antiviral,26519
26520,BEBELAC 1 MILK 400 GM,315,Capsule,Antibiotic,26520
26521,BEBELAC 1 MILK 400 GM,315,Capsule,Painkiller,26521
26591,BEBELAC 2 400GM MILK,100,Injection,Antifungal,26591
26592,BEBELAC 2 400GM MILK,100,Injection,Antiviral,26592
26593,BEBELAC 2 400GM MILK,100,Ointment,Antibiotic,26593
26594,BEBELAC 2 400GM MILK,100,Syrup,Antibiotic,26594
26595,BEBELAC 2 400GM MILK,100,Capsule,Vitamin,26595
26596,BEBELAC 2 400GM MILK,100,Tablet,Vitamin,26596
26597,BEBELAC 2 400GM MILK,100,Injection,Antibiotic,26597
26601,BEBELAC 2 MILK,19,Injection,Painkiller,26601
26602,BEBELAC 2 MILK,19,Injection,Painkiller,26602
26624,BEBELAC 2 MILK 400 GM,150,Tablet,Antibiotic,26624
26625,BEBELAC 2 MILK 400 GM,150,Tablet,Antiviral,26625
26626,BEBELAC 2 MILK 400 GM,150,Injection,Antibiotic,26626
26627,BEBELAC 2 MILK 400 GM,150,Capsule,Antifungal,26627
26628,BEBELAC 2 MILK 400 GM,150,Syrup,Painkiller,26628
26629,BEBELAC 2 MILK 400 GM,150,Tablet,Antiviral,26629
26630,BEBELAC 2 MILK 400 GM,150,Capsule,Vitamin,26630
26631,BEBELAC 2 MILK 400 GM,150,Syrup,Painkiller,26631
26632,BEBELAC 2 MILK 400 GM,150,Tablet,Antifungal,26632
26734,BEBELAC 3 (BEBEJUNIOR) MILK 400 GM,120,Injection,Antibiotic,26734
26735,BEBELAC 3 (BEBEJUNIOR) MILK 400 GM,120,Syrup,Vitamin,26735
26736,BEBELAC 3 (BEBEJUNIOR) MILK 400 GM,120,Syrup,Painkiller,26736
26737,BEBELAC 3 (BEBEJUNIOR) MILK 400 GM,120,Syrup,Antibiotic,26737
26738,BEBELAC 3 (BEBEJUNIOR) MILK 400 GM,120,Syrup,Antifungal,26738
26739,BEBELAC 3 (BEBEJUNIOR) MILK 400 GM,120,Syrup,Antibiotic,26739
26740,BEBELAC 3 (BEBEJUNIOR) MILK 400 GM,120,Tablet,Vitamin,26740
26741,BEBELAC 3 (BEBEJUNIOR) MILK 400 GM,120,Syrup,Antibiotic,26741
26786,BEBELAC AR MILK,20,Capsule,Painkiller,26786
26787,BEBELAC AR MILK,20,Injection,Antiviral,26787
26788,BEBELAC AR MILK,20,Capsule,Vitamin,26788
26789,BEBELAC AR MILK,20,Syrup,Antiviral,26789
26796,BEBELAC AR MILK 400 GM,32,Injection,Vitamin,26796
26797,BEBELAC AR MILK 400 GM,32,Ointment,Antiviral,26797
26801,BEBELAC EC MILK,86,Ointment,Antibiotic,26801
26802,BEBELAC EC MILK,86,Injection,Antifungal,26802
26803,BEBELAC EC MILK,86,Ointment,Painkiller,26803
